CASEID,YEAR,COMPWT,AGE,RACE,SEX,BORN,PARBORN,GRANBORN,CHILDS,RELIG,DENOM,OTHER,FUND,RELIG16,DENOM16,OTH16,FUND16,PARELIG,PADEN,PAOTH,PAATTEND,PAFUND,PARELKID,PADENKID,MARELIG,MADEN,MAOTH,MAATTEND,MAFUND,MARELKID,MADENKID,SPREL,SPDEN,SPOTHER,SPATTEND,SPFUND,SPREL16,SPDEN16,KDYRBRN1,KDYRBRN2,KDYRBRN3,KDYRBRN4,KDYRBRN5,KDYRBRN6,KDYRBRN7,KDYRBRN8,KDYRBRN9,SWITCH1,SWITCH2,SWITCH3,SWITAGE1,SWITAGE2,SWITWHY1,SWITWHY2
23081,1988,1.06000000000000005e+00,37,1,2,1,0,0,2, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,2, 0,  0,6,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
23082,1988,1.06000000000000005e+00,72,1,2,1,0,0,3, 1,22,  0,3, 1,60, 31,2,1,70,  0,3,2,0,    0,1,60, 31,6,2,0,    0, 1,22,  0,6,3,1,60,   0,   0,   0,   0,   0,   0,   0,   0,   0,999999,999999,999999,99,99,99,99
23083,1988,1.06000000000000005e+00,76,1,2,1,0,0,4, 1,70,  0,2, 1,70,  0,2,1,70,  0,5,2,0,    0,1,70,  0,5,2,0,    0, 1,70,  0,6,2,1,70,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
23084,1988,1.06000000000000005e+00,61,1,2,1,0,1,5, 1,15,  0,1, 1,15,  0,1,0, 0,  0, ,0,0,    0,1,14,  0,7,1,0,    0, 1,15,  0,5,1,1,60,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
23085,1988,5.30000000000000027e-01,67,1,1,1,0, ,3, 4, 0,  0,3, 4, 0,  0,3,5, 0,  0,0,9,0,    0,5, 0,  0,0,9,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
23086,1988,5.30000000000000027e-01,80,1,2,1,0,0,3, 1,60, 23,1, 1,60, 23,1,1,60, 23,3,1,0,    0,1,60, 23,3,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
23087,1988,5.30000000000000027e-01,78,1,2,1,0,2,0, 1,22,  0,3, 1,22,  0,3,1,22,  0,7,3,0,    0,1,22,  0,7,3,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
23088,1988,1.06000000000000005e+00,89,1,2,1,0, ,0, 1,60, 51,2, 1,60,120,3,1,60,120,5,3,0,    0,1,60,120,6,3,0,    0, 1,60, 51,7,2,1,60,   0,   0,   0,   0,   0,   0,   0,   0,   0,160051,     0,     0,98,-1,40, 0
23089,1988,1.06000000000000005e+00,66,1,2,1,2,2,2, 1,60, 32,1, 1,60, 32,1,1,60, 32,7,1,0,    0,1,60, 32,7,1,0,    0, 1,22,  0,7,3,1,38,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
23090,1988,1.06000000000000005e+00,24,1,2,1,0,0,0, 1,22,  0,3, 1,14,  0,1,1,14,  0,6,1,0,    0,1,14,  0,6,1,0,    0, 1,22,  0,8,3,1,22,   0,   0,   0,   0,   0,   0,   0,   0,   0,999999,999999,999999,99,99,99,99
23091,1988,1.06000000000000005e+00,36,1,2,1,0, ,3, 1,22,  0,3, 1,22,  0,3,1,22,  0,7,3,0,    0,1,22,  0,7,3,0,    0, 1,22,  0,7,3,1,22,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
23092,1988,1.06000000000000005e+00,71,1,1,1,0,3,0, 1,22,  0,3, 1,60, 43,2,1,60, 43,2,2,0,    0,1,60, 43,2,2,0,    0, 1,22,  0,6,3,1,38,   0,   0,   0,   0,   0,   0,   0,   0,   0,122000,     0,     0,12,-1,40, 0
23093,1988,1.06000000000000005e+00,37,1,2,1,0,0,4, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,2, 0,  0,7,2,0,    0, 1,38,  0,0,2,1,38,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
23094,1988,1.06000000000000005e+00,37,1,1,1,0,0,3, 5, 0,  0,9, 5, 0,  0,9,2, 0,  0,1,2,0,    0,5, 0,  0,1,9,0,    0, 5, 0,  0,1,9,5, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
23095,1988,1.06000000000000005e+00,68,1,2,1,0,4,0, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,8,2,0,    0, 1,32,  0,7,1,1,32,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
23096,1988,1.06000000000000005e+00,33,1,1,1,8,4,3, 1,32,  0,1, 1,99,999,9,1,32,  0,7,1,0,    0,1,32,  0,7,1,0,    0, 1,32,  0,7,1,4, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,999999,999999,999999,99,99,99,99
23097,1988,5.30000000000000027e-01,42,1,1,1,8,4,2, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,3,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
23098,1988,5.30000000000000027e-01,76,1,1,1,0,0,3, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
23099,1988,1.59000000000000008e+00,62,1,2,1,2,4,2, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,8,2,0,    0,2, 0,  0,8,2,0,    0, 2, 0,  0,3,2,1,18,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
23100,1988,5.30000000000000027e-01,34,1,2,1,0,0,6, 1,60, 65,1, 1,70,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,160063,     0,     0,16,-1,10, 0
23101,1988,5.30000000000000027e-01,20,1,1,1,0,0,0, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,2,2,0,    0,2, 0,  0,2,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
23102,1988,1.06000000000000005e+00,44,1,1,1,0,0,3, 1,18,  0,1, 1,18,  0,1,1,18,  0,6,1,0,    0,1,18,  0,6,1,0,    0, 1,38,  0,4,2,1,38,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
23103,1988,5.30000000000000027e-01,23,1,2,1,0, ,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,2, 0,  0,5,2,0,    0, 4, 0,  0,0,3,4, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
23104,1988,5.30000000000000027e-01,62,1,2,1,0,8,2, 1,30,  0,2, 1,30,  0,2,1,30,  0,6,2,0,    0,1,30,  0,6,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
23105,1988,5.30000000000000027e-01,63,1,1,1,0,4,2, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
23106,1988,1.06000000000000005e+00,33,1,1,1,0,0,7, 1,60,102,1, 1,60, 40,3,1,60, 40,7,3,0,    0,1,60, 40,7,3,0,    0, 1,60,102,7,1,1,30,   0,   0,   0,   0,   0,   0,   0,   0,   0,160040,160102,     0,24,99,50,99
23107,1988,1.06000000000000005e+00,38,1,2,1,0,0,4, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0, 2, 0,  0,3,2,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
23108,1988,5.30000000000000027e-01,21,1,2,1,0,0,1, 1,30,  0,2, 1,30,  0,2,0, 0,  0, ,0,0,    0,1,30,  0,6,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
23109,1988,5.30000000000000027e-01,28,1,1,1,0,1,0, 1,60, 27,1, 1,18,  0,1,1,18,  0,3,1,0,    0,1,18,  0,6,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,118000,160027,     0,99,17,30,77
23110,1988,5.30000000000000027e-01,38,1,1,1,0,0,0, 1,70,  0,2, 1,14,  0,1,5, 0,  0,2,9,0,    0,1,14,  0,3,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,138000,     0,     0,26,-1,30, 0
23111,1988,5.30000000000000027e-01,37,1,2,1,0,0,2, 1,70,  0,2, 1,60, 35,1,1,60, 35,7,1,0,    0,1,60, 35,7,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,140000,200000,160003,27,35,40,20
23112,1988,1.06000000000000005e+00,51,1,2,1,0,1,4, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0, 2, 0,  0,7,2,1,30,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
23113,1988,5.30000000000000027e-01,84,1,2,1,2,2,3, 1,30,  0,2, 1,30,  0,2,1,30,  0,6,2,0,    0,1,30,  0,6,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
23114,1988,1.06000000000000005e+00,76,1,1,1,0,1,2, 1,41,  0,3, 1,41,  0,3,0, 0,  0, ,0,0,    0,1,41,  0,7,3,0,    0, 1,41,  0,7,3,1,18,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
23115,1988,5.30000000000000027e-01,71,1,2,1,0,2,3, 1,35,  0,2, 1,30,  0,2,1,30,  0,6,2,0,    0,1,32,  0,6,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,999999,999999,999999,99,99,99,99
23116,1988,1.06000000000000005e+00,70,1,2,1,0,2,3, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0, 1,30,  0,2,2,1,30,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
23117,1988,5.30000000000000027e-01,38,1,1,1,0,0,0, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
23118,1988,5.30000000000000027e-01,78,1,1,1,0,2,0, 1,40,  0,2, 1,40,  0,2,1,40,  0,3,2,0,    0,1,40,  0,5,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
23119,1988,5.30000000000000027e-01,50,1,2,1,0,0,6, 1,30,  0,2, 4, 0,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,999999,999999,999999,99,99,99,99
23120,1988,1.06000000000000005e+00,65,1,1,1,0,0,0, 1,14,  0,1, 1,14,  0,1,1,14,  0,0,1,0,    0,1,14,  0,1,1,0,    0, 1,14,  0,1,1,1,14,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
23121,1988,1.06000000000000005e+00,29,1,2,1,0,0,0, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0, 2, 0,  0,7,2,1,18,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
23122,1988,1.06000000000000005e+00,29,1,1,1,0,0,2, 4, 0,  0,3, 1,22,  0,3,1,22,  0,7,3,0,    0,1,22,  0,7,3,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,999999,999999,999999,99,99,99,99
23123,1988,5.30000000000000027e-01,46,1,2,1,0,0,2, 4, 0,  0,3, 2, 0,  0,2,1,28,  0,0,3,0,    0,2, 0,  0,7,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,999999,999999,999999,99,99,99,99
23124,1988,5.30000000000000027e-01,27,1,2,1,0,0,0, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,8,2,0,    0,1,22,  0,8,3,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,160012,122000,200000,18,19,23,30
23125,1988,1.06000000000000005e+00,66,1,2,1,0,0,2, 1,60, 44,2, 1,14,  0,1,1,14,  0,3,1,0,    0,1,14,  0,3,1,0,    0, 1,60, 44,7,2,1,22,   0,   0,   0,   0,   0,   0,   0,   0,   0,160044,     0,     0,23,-1,10, 0
23126,1988,1.06000000000000005e+00,36,1,1,1,0,0,1, 1,60, 44,2, 1,60, 44,2,1,15,  0,7,1,0,    0,1,40,  0,7,2,0,    0, 1,31,  0,2,2,1,14,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
23127,1988,5.30000000000000027e-01,28,1,2,1,0,0,0, 1,32,  0,1, 1,23,  0,1,1,23,  0,1,1,0,    0,4, 0,  0,1,3,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,138000,     0,     0,27,-1,40, 0
23128,1988,1.06000000000000005e+00,62,1,2,1,0,2,6, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,2, 0,  0,7,2,0,    0, 2, 0,  0,8,2,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
23129,1988,1.06000000000000005e+00,74,1,1,1,0,0,2, 1,32,  0,1, 1,31,  0,2,1,31,  0,4,2,0,    0,1,31,  0,5,2,0,    0, 1,32,  0,4,1,1,22,   0,   0,   0,   0,   0,   0,   0,   0,   0,999999,999999,999999,99,99,99,99
23130,1988,5.30000000000000027e-01,87,1,2,1,0,0,6, 1,22,  0,3, 1,22,  0,3,1,22,  0,7,3,0,    0,1,22,  0,7,3,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
23131,1988,1.59000000000000008e+00,25,1,2,1,0,0,0, 1,18,  0,1, 1,18,  0,1,0, 0,  0, ,0,0,    0,1,18,  0,7,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
23132,1988,5.30000000000000027e-01,79,1,2,1,0,2,2, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
23133,1988,1.06000000000000005e+00,69,1,2,1,0,0,1, 1,23,  0,1, 1,23,  0,1,1,22,  0,0,3,0,    0,1,22,  0,5,3,0,    0, 1,23,  0,2,1,1,23,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
23134,1988,1.06000000000000005e+00,83,1,1,1,0,2,3, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0, 2, 0,  0,7,2,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
23135,1988,5.30000000000000027e-01,40,1,1,1,0,0,0, 4, 0,  0,3, 1,32,  0,1,1,32,  0,7,1,0,    0,1,14,  0,7,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,999999,999999,999999,99,99,99,99
23136,1988,1.59000000000000008e+00,33,1,1,1,0,0,2, 1,70,  0,2, 1,11,  0,2,4, 0,  0,0,3,0,    0,4, 0,  0,0,3,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,170000,     0,     0,32,-1,78, 0
23137,1988,1.06000000000000005e+00,75,1,2,1,0,0,3, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,8,2,0,    0,2, 0,  0,8,2,0,    0, 2, 0,  0,7,2,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
23138,1988,1.06000000000000005e+00,68,1,1,1,0,0,1, 1,15,  0,1, 1,15,  0,1,1,15,  0,2,1,0,    0,1,15,  0,6,1,0,    0, 1,15,  0,1,1,1,15,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
23139,1988,1.59000000000000008e+00,38,1,1,1,0,0,1, 1,60, 35,1, 1,60, 35,1,1,60, 35,2,1,0,    0,1,60, 35,3,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
23140,1988,1.06000000000000005e+00,54,1,2,1,0, ,2, 1,40,  0,2, 4, 0,  0,3,0, 0,  0, ,0,0,    0,1,70,  0,0,2,0,    0, 1,40,  0,6,2,1,22,   0,   0,   0,   0,   0,   0,   0,   0,   0,999999,999999,999999,99,99,99,99
23141,1988,5.30000000000000027e-01,75,1,2,1,0,0,1, 1,60, 35,1, 1,60, 35,1,1,60, 35,7,1,0,    0,1,60, 35,7,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
23142,1988,5.30000000000000027e-01,23,1,1,1,0,0,0, 1,14,  0,1, 1,14,  0,1,4, 0,  0,1,3,0,    0,1,14,  0,3,1,0,    0, 1,14,  0,4,1,1,14,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
23143,1988,1.06000000000000005e+00,30,1,2,1,0,0,1, 1,60, 64,1, 1,60, 64,1,1,60, 59,5,1,0,    0,1,60, 59,5,1,0,    0, 4, 0,  0,0,3,4, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
23144,1988,1.59000000000000008e+00,44,1,1,1,0,0,3, 1,60, 64,1, 1,18,  0,1,4, 0,  0,2,3,0,    0,1,18,  0,4,1,0,    0, 1,60, 64,6,1,1,60,   0,   0,   0,   0,   0,   0,   0,   0,   0,160059,     0,     0,23,-1,10, 0
23145,1988,5.30000000000000027e-01,31,1,2,1,0,0,5, 1,60, 35,1, 1,60, 35,1,1,60, 35,7,1,0,    0,1,60, 35,7,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,160035,     0,     0,28,-1,78, 0
23146,1988,1.06000000000000005e+00,68,2,2,1,0,0,4, 1,18,  0,1, 1,18,  0,1,1,18,  0,4,1,0,    0,1,15,  0,4,1,0,    0, 1,18,  0,4,1,1,18,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
23147,1988,1.59000000000000008e+00,51,2,2,1,0,0,3, 1,18,  0,1, 1,18,  0,1,1,18,  0,5,1,0,    0,1,18,  0,5,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
23148,1988,5.30000000000000027e-01,72,1,1,1,0,0,0, 1,14,  0,1, 1,14,  0,1,1,14,  0,4,1,0,    0,1,14,  0,4,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
23149,1988,5.30000000000000027e-01,62,1,2,1,0,0,4, 1,60, 12,1, 1,60, 64,1,1,60, 59,4,1,0,    0,1,60, 59,4,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,118000,160012,     0,20,99,20,99
23150,1988,1.06000000000000005e+00,19,2,1,1,0,0,0, 1,18,  0,1, 1,18,  0,1,0, 0,  0, ,0,0,    0,1,18,  0,6,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
23151,1988,5.30000000000000027e-01,59,1,1,1,1, ,1, 4, 0,  0,3, 1,18,  0,1,2, 0,  0,7,2,0,    0,1,60, 68,6,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,128000,     0,     0,25,-1,20, 0
23152,1988,2.12999999999999989e+00,50,2,1,1,0,0,5, 1,14,  0,1, 1,14,  0,1,1,14,  0,5,1,0,    0,1,14,  0,5,1,0,    0, 1,14,  0,5,1,1,14,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
23153,1988,1.06000000000000005e+00,23,2,1,1,0,0,1, 1,13,  0,1, 1,13,  0,1,1,13,  0,7,1,0,    0,1,13,  0,7,1,0,    0, 1,13,  0,4,1,1,13,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
23154,1988,5.30000000000000027e-01,30,1,1,1,0,0,0, 1,14,  0,1, 1,14,  0,1,1,14,  0,1,1,0,    0,1,14,  0,4,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
23155,1988,1.06000000000000005e+00,35,1,2,1,0,0,2, 1,14,  0,1, 1,14,  0,1,1,14,  0,8,1,0,    0,1,14,  0,4,1,0,    0, 1,15,  0,2,1,1,15,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
23156,1988,5.30000000000000027e-01,70,1,2,1,0,0,2, 2, 0,  0,2, 1,22,  0,3,1,22,  0,7,3,0,    0,1,22,  0,7,3,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,160035,118000,     0,16,17,20,40
23157,1988,5.30000000000000027e-01,49,1,1,1,0,0,3, 1,15,  0,1, 1,14,  0,1,1,14,  0,2,1,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,999999,999999,999999,99,99,99,99
23158,1988,1.59000000000000008e+00,25,1,1,1,0,0,0, 1,22,  0,3, 1,14,  0,1,1,14,  0,7,1,0,    0,1,14,  0,7,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,128000,     0,     0,16,-1,20, 0
23159,1988,1.06000000000000005e+00,60,1,2,1,0,1,0, 1,22,  0,3, 1,38,  0,2,1,38,  0,0,2,0,    0,1,38,  0,7,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,148000,138000,     0,23,25,76,20
23160,1988,1.06000000000000005e+00,49,1,2,1,0,0,3, 1,14,  0,1, 1,14,  0,1,1,22,  0,8,3,0,    0,1,15,  0,8,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
23161,1988,1.06000000000000005e+00,69,1,2,1,0,0,2, 1,41,  0,3, 1,41,  0,3,1,14,  0,7,1,0,    0,1,14,  0,7,1,0,    0, 1,41,  0,7,3,5, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
23162,1988,5.30000000000000027e-01,65,1,2,1,0, ,2, 1,15,  0,1, 1,14,  0,1,1,14,  0,8,1,0,    0,1,14,  0,8,1,0,    0, 1,15,  0,8,1,1,15,   0,   0,   0,   0,   0,   0,   0,   0,   0,115000,     0,     0,40,-1,10, 0
23163,1988,1.06000000000000005e+00,31,1,2,1,0,0,2, 1,22,  0,3, 1,70,  0,2,1,70,  0,5,2,0,    0,1,70,  0,5,2,0,    0, 1,22,  0,7,3,1,14,   0,   0,   0,   0,   0,   0,   0,   0,   0,128000,     0,     0,18,-1,20, 0
23164,1988,1.06000000000000005e+00,40,1,2,1,0,0,2, 1,22,  0,3, 1,22,  0,3,1,22,  0,7,3,0,    0,1,14,  0,7,1,0,    0, 1,14,  0,7,1,1,14,   0,   0,   0,   0,   0,   0,   0,   0,   0,999999,999999,999999,99,99,99,99
23165,1988,1.06000000000000005e+00,70,1,1,1,0,1,2, 1,14,  0,1, 1,15,  0,1,0, 0,  0, ,0,0,    0,1,15,  0,4,1,0,    0, 1,14,  0,2,1,1,14,   0,   0,   0,   0,   0,   0,   0,   0,   0,114000,     0,     0,28,-1,10, 0
23166,1988,1.06000000000000005e+00,28,1,1,1,0,0,2, 1,14,  0,1, 1,15,  0,1,1,15,  0,7,1,0,    0,1,15,  0,7,1,0,    0, 1,15,  0,1,1,1,15,   0,   0,   0,   0,   0,   0,   0,   0,   0,115000,     0,     0,18,-1,50, 0
23167,1988,1.06000000000000005e+00,56,1,1,1,0,0,3, 1,14,  0,1, 1,15,  0,1,1,15,  0,4,1,0,    0,1,15,  0,4,1,0,    0, 1,14,  0,5,1,1,15,   0,   0,   0,   0,   0,   0,   0,   0,   0,114000,     0,     0,20,-1,40, 0
23168,1988,1.06000000000000005e+00,34,1,1,1,0,1,1, 2, 0,  0,2, 2, 0,  0,2,1,48,  0,2,3,0,    0,2, 0,  0,7,2,0,    0, 1,14,  0,2,1,1,15,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
23169,1988,1.06000000000000005e+00,61,1,1,1,0,0,3, 1,14,  0,1, 1,14,  0,1,1,14,  0,7,1,0,    0,1,14,  0,7,1,0,    0, 1,14,  0,7,1,1,14,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
23170,1988,5.30000000000000027e-01,27,2,2,1,0,0,2, 1,60, 65,1, 1,60, 65,1,4, 0,  0,0,3,0,    0,1,60, 63,8,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
23171,1988,1.06000000000000005e+00,30,2,1,1,0,0,4, 1,14,  0,1, 1,14,  0,1,1,14,  0,7,1,0,    0,1,14,  0,8,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
