CASEID,YEAR,COMPWT,SEX,AGE,RACE,RELIG,DENOM,OTHER,FUND,RELIG16,DENOM16,OTH16,FUND16,PARELIG,PADEN,PAOTH,PAATTEND,PAFUND,PARELKID,PADENKID,MARELIG,MADEN,MAOTH,MAATTEND,MAFUND,MARELKID,MADENKID,SPREL,SPDEN,SPOTHER,SPATTEND,SPFUND,SPREL16,SPDEN16,ATTENDPA,ATTENDMA,EDUC,PAEDUC,MAEDUC,SEI,INCOME,RINCOME,PASEI,MASEI,INTRHOME,WWWHR
49265,2006,4.29999999999999993e-01,1,55,1, 4, 0,  0,3, 1,70,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,17,17,14,83.7,12,12,63.5,-1.0,1,  5
49266,2006,8.59999999999999987e-01,1,70,1, 2, 0,  0,2, 0, 0,  0,0,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,12,97,97,36.5,12, 0,-1.0,-1.0,0, -1
49267,2006,8.59999999999999987e-01,1,39,1, 4, 0,  0,3, 1,60, 58,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 2, 0,  0, ,2,0, 0, 0, 0,17,16,12,-1.0,12,12,63.5,38.9,1,  2
49268,2006,8.59999999999999987e-01,1,39,2, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,10,  0, ,1,0, 0, 0, 0,12, 6, 7,31.5,12,12,31.4,-1.0,1, -1
49269,2006,8.59999999999999987e-01,2,35,3,11,70,  0,2, 0, 0,  0,0,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,12,97,97,64.2,12,12,-1.0,-1.0,0, -1
49270,2006,1.71999999999999997e+00,2,19,1, 1,32,  0,1, 1,32,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,13,14,12,29.0,12, 8,60.5,30.8,0,  1
49271,2006,4.29999999999999993e-01,1,42,2, 1,14,  0,1, 0, 0,  0,0,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,12,97,97,-1.0,11,11,-1.0,-1.0,0, -1
49272,2006,4.29999999999999993e-01,2,27,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,14,14, 9,73.2,12,12,53.9,76.4,1,  1
49273,2006,8.59999999999999987e-01,1,31,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,14,  0, ,1,0, 0, 0, 0,12,12,12,53.4,12,12,39.0,65.8,1, -1
49274,2006,1.90999999999999992e+00,1,39,1, 1,60, 36,1,11,70,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,60, 36, ,1,0, 0, 0, 0,13,16,19,53.7,12,12,63.5,-1.0,1, -1
49275,2006,8.59999999999999987e-01,1,34,1, 1,14,  0,1, 1,14,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,14,  0, ,1,0, 0, 0, 0,12,12,12,-1.0,12,12,36.5,27.7,0, 14
49276,2006,8.59999999999999987e-01,1,27,1, 2, 0,  0,2, 0, 0,  0,0,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,15,97,97,-1.0,12,12,-1.0,-1.0,0, -1
49277,2006,1.29000000000000004e+00,1,54,1,12, 0,  0,9, 0, 0,  0,0,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,12,97,97,38.2,12, 0,-1.0,-1.0,0, -1
49278,2006,2.85999999999999988e+00,1,27,2, 1,14,  0,1, 1,14,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 2, 0,  0, ,2,0, 0, 0, 0,12,14,16,37.6,12,12,39.4,65.2,2,  2
49279,2006,8.59999999999999987e-01,1,28,1, 1,14,  0,1, 1,22,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,14,  0, ,1,0, 0, 0, 0,16,14,16,83.7,12,12,54.2,-1.0,0,  7
49280,2006,4.29999999999999993e-01,1,55,2, 4, 0,  0,3, 1,18,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,14,  0, ,1,0, 0, 0, 0,16,97,15,59.9,12,12,-1.0,-1.0,1,  4
49281,2006,8.59999999999999987e-01,1,67,1, 1,30,  0,2, 0, 0,  0,0,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,14,97,97,87.9,12,12,-1.0,-1.0,0, -1
49282,2006,1.29000000000000004e+00,2,19,2, 4, 0,  0,3, 4, 0,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,11,97,12,-1.0,98, 0,-1.0,30.8,2, -1
49283,2006,8.59999999999999987e-01,2,59,1, 1,22,  0,3, 0, 0,  0,0,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0, 8,97,97,29.8,98,98,-1.0,-1.0,0, -1
49284,2006,4.29999999999999993e-01,1,39,2, 1,18,  0,1, 1,18,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,12,10,12,63.5,12,12,31.4,27.5,0, -1
49285,2006,8.59999999999999987e-01,2,43,1, 1,50,  0,3, 0, 0,  0,0,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,16,97,97,36.5,12, 1,-1.0,-1.0,0, -1
49286,2006,8.59999999999999987e-01,1,27,1,11,70,  0,2, 0, 0,  0,0,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,12,97,97,32.7, 9, 3,-1.0,-1.0,0, -1
49287,2006,8.59999999999999987e-01,1,22,2, 4, 0,  0,3, 4, 0,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,10,97,14,29.0, 8, 0,-1.0,73.2,0, -1
49288,2006,8.59999999999999987e-01,1,33,1, 1,18,  0,1, 0, 0,  0,0,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,20,97,97,86.0,12,12,-1.0,-1.0,0, -1
49289,2006,8.59999999999999987e-01,1,28,1, 1,15,  0,1, 1,15,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,15,  0, ,1,0, 0, 0, 0,17,10,10,83.7,12,12,37.4,39.4,1,  3
49290,2006,8.59999999999999987e-01,2,31,1, 5, 0,  0,9, 1,22,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 5, 0,  0, ,9,0, 0, 0, 0,14,98,10,64.8,12,12,24.6,29.2,0,  2
49291,2006,8.59999999999999987e-01,1,53,1, 4, 0,  0,3, 1,48,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,18,  0, ,1,0, 0, 0, 0,16,16,12,83.7,12,12,86.5,-1.0,1, 20
49292,2006,4.29999999999999993e-01,2,51,1, 1,14,  0,1, 1,41,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,14, 8,12,46.7,12,12,32.3,29.2,2, -1
49293,2006,8.59999999999999987e-01,1,42,3, 1,38,  0,2, 1,14,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,38,  0, ,2,0, 0, 0, 0,16,12,10,64.2,12, 0,35.4,33.1,2, -1
49294,2006,8.59999999999999987e-01,2,54,1, 1,15,  0,1, 0, 0,  0,0,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,16,97,97,83.7,12,12,-1.0,-1.0,0, -1
49295,2006,4.29999999999999993e-01,1,45,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,12,10,12,31.5,12,12,38.2,-1.0,0, -1
49296,2006,1.29000000000000004e+00,2,40,1, 1,70,  0,2, 1,60, 32,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,60, 64, ,1,0, 0, 0, 0,12, 8,16,68.1,12,12,31.4,78.5,0, 20
49297,2006,1.90999999999999992e+00,2,60,1, 4, 0,  0,3, 1,70,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 4, 0,  0, ,3,0, 0, 0, 0,14,18,16,78.5,13, 3,-1.0,-1.0,1,  6
49298,2006,4.29999999999999993e-01,2,60,1, 5, 0,  0,9, 0, 0,  0,0,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,14,97,97,73.2,13,13,-1.0,-1.0,0, -1
49299,2006,4.29999999999999993e-01,1,56,1, 1,31,  0,2, 1,31,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,14,12, 7,62.5,13,13,38.2,26.7,1, 30
49300,2006,8.59999999999999987e-01,1,53,1, 1,14,  0,1, 1,14,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,14,  0, ,1,0, 0, 0, 0,14,98,98,54.9,13,13,37.3,37.3,1,  2
49301,2006,4.29999999999999993e-01,1,42,1, 1,60, 68,1, 0, 0,  0,0,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,19,97,97,-1.0,13,99,-1.0,-1.0,0, -1
49302,2006,1.90999999999999992e+00,2,33,1, 1,18,  0,1, 1,60, 68,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,18,  0, ,1,0, 0, 0, 0,12, 5, 9,68.1,12, 2,33.5,73.6,1, 35
49303,2006,8.59999999999999987e-01,2,57,1, 1,60, 77,1, 1,50,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,60, 77, ,1,0, 0, 0, 0,14, 5,12,68.1,13,13,34.2,33.1,1,  6
49304,2006,1.29000000000000004e+00,1,66,1, 1,18,  0,1, 1,18,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0, 5, 5,98,30.5,13, 0,27.7,25.3,0, -1
49305,2006,4.29999999999999993e-01,2,74,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,12, 8,12,88.8,13, 0,32.3,-1.0,2, -1
49306,2006,1.29000000000000004e+00,1,47,1, 1,50,  0,3, 1,50,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,22,  0, ,3,0, 0, 0, 0,14,12,12,86.6,12,12,60.6,58.1,1,  5
49307,2006,8.59999999999999987e-01,2,51,1, 1,70,  0,2, 4, 0,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,70,  0, ,2,0, 0, 0, 0,13, 8,12,67.0,13,13,-1.0,-1.0,0,  6
49308,2006,4.29999999999999993e-01,2,77,1, 1,18,  0,1, 1,18,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,12,98,98,38.4,13, 0,37.3,26.7,2, -1
49309,2006,8.59999999999999987e-01,1,49,1, 4, 0,  0,3, 4, 0,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 4, 0,  0, ,3,0, 0, 0, 0,16,18,16,63.5,13,13,-1.0,64.2,1, 30
49310,2006,1.29000000000000004e+00,2,26,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,14,12,12,38.4,13,13,54.9,84.7,1, 12
49311,2006,8.59999999999999987e-01,1,30,1, 1,70,  0,2,11,70,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,38,  0, ,2,0, 0, 0, 0,12,98,98,38.2,13,13,38.2,-1.0,0, -1
49312,2006,8.59999999999999987e-01,2,47,1, 2, 0,  0,2, 0, 0,  0,0,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,16,97,97,80.3,13, 0,-1.0,-1.0,0, -1
49313,2006,8.59999999999999987e-01,1,34,1, 1,48,  0,3, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,48,  0, ,3,0, 0, 0, 0,16,97,12,63.2,13,13,-1.0,33.1,1,  3
49314,2006,1.29000000000000004e+00,2,39,1, 1,15,  0,1, 1,18,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,18,  0, ,1,0, 0, 0, 0,13,12,12,73.2,13,13,-1.0,-1.0,0,  3
49315,2006,8.59999999999999987e-01,1,46,1, 1,70,  0,2, 0, 0,  0,0,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,16,97,97,73.8,13,13,-1.0,-1.0,0, -1
49316,2006,4.29999999999999993e-01,2,37,1, 1,18,  0,1, 0, 0,  0,0,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,14,97,97,45.3,12,12,-1.0,-1.0,0, -1
49317,2006,8.59999999999999987e-01,2,44,1, 2, 0,  0,2, 0, 0,  0,0,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,16,97,97,33.1,13,13,-1.0,-1.0,0, -1
49318,2006,4.29999999999999993e-01,1,50,1, 1,33,  0,1, 0, 0,  0,0,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,14,97,97,49.9,13,13,-1.0,-1.0,0, -1
49319,2006,8.59999999999999987e-01,2,77,2, 1,18,  0,1, 1,18,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,18,  0, ,1,0, 0, 0, 0, 7,98, 8,22.5,13, 0,37.3,26.7,2, -1
49320,2006,8.59999999999999987e-01,1,64,2, 1,18,  0,1, 1,18,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,18,  0, ,1,0, 0, 0, 0,14, 4, 7,26.7,13, 0,27.7,46.2,1,  1
49321,2006,8.59999999999999987e-01,1,47,1, 2, 0,  0,2, 0, 0,  0,0,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,16,97,97,43.5,13,13,-1.0,-1.0,0, -1
49322,2006,8.59999999999999987e-01,2,63,2, 1,60, 58,1, 0, 0,  0,0,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,12,97,97,37.3,13,13,-1.0,-1.0,0, -1
49323,2006,8.59999999999999987e-01,1,59,1, 1,14,  0,1, 0, 0,  0,0,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,16,97,97,65.8,12,12,-1.0,-1.0,0, -1
49324,2006,8.59999999999999987e-01,2,25,1, 1,22,  0,3, 0, 0,  0,0,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,17,97,97,80.3,12,10,-1.0,-1.0,0, -1
49325,2006,8.59999999999999987e-01,2,59,1, 3, 0,  0,3, 0, 0,  0,0,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,18,97,97,80.3,13,98,-1.0,-1.0,0, -1
49326,2006,1.71999999999999997e+00,1,21,1, 1,22,  0,3, 1,14,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,15,19,12,66.1,98, 2,64.2,36.4,1, 10
49327,2006,8.59999999999999987e-01,1,42,1, 1,22,  0,3, 1,14,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,22,  0, ,3,0, 0, 0, 0,14,18,12,31.4,12,10,80.9,38.4,2, -1
49328,2006,8.59999999999999987e-01,2,26,1, 1,22,  0,3, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,22,  0, ,3,0, 0, 0, 0,16,19,12,63.5,12,11,63.5,33.1,0,  3
49329,2006,8.59999999999999987e-01,1,64,1, 1,14,  0,1, 1,14,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,14,12,12,48.6,98, 0,50.2,38.9,2, -1
49330,2006,1.90999999999999992e+00,1,50,3, 1,14,  0,1, 0, 0,  0,0,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,12,97,97,31.5,12,12,-1.0,-1.0,0, -1
49331,2006,4.29999999999999993e-01,1,69,1, 1,22,  0,3, 1,30,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,20,12,16,84.2,12, 0,53.9,78.5,0,  3
49332,2006,1.29000000000000004e+00,2,49,1, 4, 0,  0,3, 0, 0,  0,0,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,12,97,97,39.6,12,11,-1.0,-1.0,0, -1
49333,2006,4.29999999999999993e-01,2,28,1, 1,14,  0,1, 1,14,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,14,16,12,32.4,10, 0,80.0,-1.0,0,  7
49334,2006,8.59999999999999987e-01,2,58,1, 1,60, 35,1, 1,60, 35,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,14,  0, ,1,0, 0, 0, 0,14,11,11,43.7,13,13,37.3,29.1,2, -1
49335,2006,4.29999999999999993e-01,2,76,1, 1,22,  0,3, 0, 0,  0,0,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,11,97,97,29.1,13, 0,-1.0,-1.0,0, -1
49336,2006,4.29999999999999993e-01,2,29,1, 1,14,  0,1, 1,22,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,13,11,10,50.7,11,11,32.3,63.5,1, 12
49337,2006,8.59999999999999987e-01,2,39,1, 1,14,  0,1, 1,14,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,14,  0, ,1,0, 0, 0, 0,14,12,12,38.4,98,98,37.3,38.4,0,  1
49338,2006,1.29000000000000004e+00,2,33,1, 4, 0,  0,3, 1,14,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,15,10,16,33.1,12, 9,36.5,-1.0,0, -1
49339,2006,1.90999999999999992e+00,1,44,1, 1,70,  0,2, 1,70,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,70,  0, ,2,0, 0, 0, 0,16,12,18,52.4,12,12,52.4,33.1,1, 10
49340,2006,8.59999999999999987e-01,2,36,3, 6, 0,  0,9, 6, 0,  0,9,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,50,  0, ,3,0, 0, 0, 0,16,16,14,53.9,12,11,85.1,38.9,0,  3
49341,2006,8.59999999999999987e-01,1,67,1, 1,22,  0,3, 1,22,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,22,  0, ,3,0, 0, 0, 0,12,12,12,63.5,13,13,37.3,-1.0,0,  3
49342,2006,1.29000000000000004e+00,2,58,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,13,12,13,36.1,12,12,33.9,-1.0,1, -1
49343,2006,1.90999999999999992e+00,2,37,1, 1,60, 68,1, 0, 0,  0,0,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,16,97,97,73.2,13,13,-1.0,-1.0,0, -1
49344,2006,8.59999999999999987e-01,2,38,1, 1,22,  0,3, 1,33,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 4, 0,  0, ,3,0, 0, 0, 0,16,97,16,78.5,12, 0,-1.0,78.5,0,  5
49345,2006,8.59999999999999987e-01,2,70,1, 1,14,  0,1, 0, 0,  0,0,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,14,97,97,17.6,12, 0,-1.0,-1.0,0, -1
49346,2006,4.29999999999999993e-01,2,72,1, 1,14,  0,1, 1,14,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,12,98,12,29.3,10, 0,37.3,-1.0,2, -1
49347,2006,1.90999999999999992e+00,1,71,1, 1,15,  0,1, 1,14,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,15,  0, ,1,0, 0, 0, 0,12, 3,12,53.9,13, 0,33.2,26.7,2, -1
49348,2006,2.85999999999999988e+00,2,40,2, 4, 0,  0,3, 0, 0,  0,0,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,10,97,97,29.0,12,10,-1.0,-1.0,0, -1
49349,2006,8.59999999999999987e-01,2,52,1, 1,60, 68,1, 1,14,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,14,12,11,38.4,98,13,52.4,27.5,1, 12
49350,2006,8.59999999999999987e-01,2,40,1, 1,14,  0,1, 0, 0,  0,0,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,16,97,97,38.4,12,10,-1.0,-1.0,0, -1
49351,2006,9.49999999999999956e-01,2,68,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,12,12,12,38.4,12, 0,33.3,-1.0,0, -1
49352,2006,8.59999999999999987e-01,2,53,1, 1,14,  0,1, 1,10,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 4, 0,  0, ,3,0, 0, 0, 0,13,11, 8,38.4,12, 0,-1.0,-1.0,1, 15
49353,2006,4.29999999999999993e-01,2,46,1, 1,18,  0,1, 1,48,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,15,16,14,63.5,12,12,-1.0,38.4,1,  3
49354,2006,4.29999999999999993e-01,2,67,1, 1,14,  0,1, 0, 0,  0,0,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,10,97,97,22.5,98,98,-1.0,-1.0,0, -1
49355,2006,1.90999999999999992e+00,2,27,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,22,  0, ,3,0, 0, 0, 0,13,13,16,64.8,12, 0,-1.0,67.0,1,  3
49356,2006,1.90999999999999992e+00,2,27,2, 1,70,  0,2, 4, 0,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,70,  0, ,2,0, 0, 0, 0,12,97,97,33.1,11, 0,-1.0,-1.0,1, 10
49357,2006,8.59999999999999987e-01,2,36,3, 4, 0,  0,3, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 4, 0,  0, ,3,0, 0, 0, 0,16,98,98,22.5,12, 9,63.5,-1.0,0,  5
49358,2006,1.90999999999999992e+00,2,55,1, 1,32,  0,1, 0, 0,  0,0,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,16,97,97,38.0,12,12,-1.0,-1.0,0, -1
49359,2006,1.29000000000000004e+00,1,22,2, 1,18,  0,1, 0, 0,  0,0,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,13,97,97,45.3,12,12,-1.0,-1.0,0, -1
49360,2006,8.59999999999999987e-01,2,55,1, 1,14,  0,1, 1,14,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,14,  0, ,1,0, 0, 0, 0,12,12,10,63.5,98, 0,43.3,-1.0,1,  8
49361,2006,1.90999999999999992e+00,2,20,1, 4, 0,  0,3, 1,14,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 4, 0,  0, ,3,0, 0, 0, 0,12,97,97,38.5,13,13,-1.0,-1.0,2, -1
49362,2006,4.29999999999999993e-01,1,43,1, 1,14,  0,1, 0, 0,  0,0,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,16,97,97,63.5,12,12,-1.0,-1.0,0, -1
49363,2006,8.59999999999999987e-01,2,46,1, 1,15,  0,1, 1,15,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,15,  0, ,1,0, 0, 0, 0,12,97,12,38.4,13,13,-1.0,-1.0,0, 16
49364,2006,8.59999999999999987e-01,2,55,2, 6, 0,  0,9, 0, 0,  0,0,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,18,97,97,80.3,12,12,-1.0,-1.0,0, -1
49365,2006,8.59999999999999987e-01,2,50,1, 1,22,  0,3, 1,22,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,13,12,20,30.7,12, 0,37.3,80.3,1, -1
49366,2006,1.90999999999999992e+00,2,45,1, 1,32,  0,1, 1,32,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 2, 0,  0, ,2,0, 0, 0, 0,16,16,16,76.4,98,98,65.8,84.0,1, 60
49367,2006,8.59999999999999987e-01,2,42,1, 1,50,  0,3, 0, 0,  0,0,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,13,97,97,45.3,12,12,-1.0,-1.0,0, -1
49368,2006,1.29000000000000004e+00,1,55,1, 1,60, 68,1, 0, 0,  0,0,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,20,97,97,-1.0,11, 0,-1.0,-1.0,0, -1
